Timestamp,Num Rounds,Num Courts,Num Men,Num Women,Num Games,Repeat Opponents Min,Repeat Opponents Max,Repeat Opponents Avg,Repeat Opponents Rng,Repeat Teammates Min,Repeat Teammates Max,Repeat Teammates Avg,Repeat Teammates Rng,Games Played Min,Games Played Max,Games Played Avg,Games Played Rng Men,Games played Rng Women,Repeat Exponential,Opponent History Weight,Teammate History Weight,Games Played Weight,Recent Rounds Weight
2026-02-28 09:27:52.869661,21,1,7,7,21,0,4,2.5714285714285716,4,0,0,0.0,0,6,6,6.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:52.923072,21,1,8,8,21,0,1,0.25,1,0,0,0.0,0,5,6,5.25,1,1,2,1,5,100,0.0001
2026-02-28 09:27:52.986906,21,1,9,9,21,0,2,0.4444444444444444,2,0,0,0.0,0,4,5,4.666666666666667,1,1,2,1,5,100,0.0001
2026-02-28 09:27:53.090643,21,1,10,10,21,0,5,1.0,5,0,2,0.4,2,4,5,4.2,1,1,2,1,5,100,0.0001
2026-02-28 09:27:53.092026,22,1,2,2,22,41,41,41.0,0,20,20,20.0,0,22,22,22.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:53.093809,22,1,3,3,22,23,25,24.333333333333332,2,11,12,11.666666666666666,1,14,15,14.666666666666666,1,1,2,1,5,100,0.0001
2026-02-28 09:27:53.097089,22,1,4,4,22,15,15,15.0,0,7,7,7.0,0,11,11,11.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:53.104069,22,1,5,5,22,7,10,8.8,3,3,4,3.8,1,8,9,8.8,1,1,2,1,5,100,0.0001
2026-02-28 09:27:53.118524,22,1,6,6,22,4,7,5.166666666666667,3,1,2,1.3333333333333333,1,7,8,7.333333333333333,1,1,2,1,5,100,0.0001
2026-02-28 09:27:53.143788,22,1,7,7,22,1,4,2.857142857142857,3,0,0,0.0,0,6,7,6.285714285714286,1,1,2,1,5,100,0.0001
2026-02-28 09:27:53.201432,22,1,8,8,22,0,1,0.5,1,0,0,0.0,0,5,6,5.5,1,1,2,1,5,100,0.0001
2026-02-28 09:27:53.285849,22,1,9,9,22,0,2,0.5555555555555556,2,0,0,0.0,0,4,5,4.888888888888889,1,1,2,1,5,100,0.0001
2026-02-28 09:27:53.387985,22,1,10,10,22,0,5,1.0,5,0,2,0.4,2,4,5,4.4,1,1,2,1,5,100,0.0001
2026-02-28 09:27:53.389642,23,1,2,2,23,43,43,43.0,0,21,21,21.0,0,23,23,23.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:53.392516,23,1,3,3,23,25,27,25.666666666666668,2,12,13,12.333333333333334,1,15,16,15.333333333333334,1,1,2,1,5,100,0.0001
2026-02-28 09:27:53.396818,23,1,4,4,23,15,17,16.0,2,7,8,7.5,1,11,12,11.5,1,1,2,1,5,100,0.0001
2026-02-28 09:27:53.404778,23,1,5,5,23,9,11,9.6,2,4,5,4.2,1,9,10,9.2,1,1,2,1,5,100,0.0001
2026-02-28 09:27:53.419615,23,1,6,6,23,4,7,5.333333333333333,3,1,2,1.6666666666666667,1,7,8,7.666666666666667,1,1,2,1,5,100,0.0001
2026-02-28 09:27:53.446835,23,1,7,7,23,1,5,3.2857142857142856,4,0,0,0.0,0,6,7,6.571428571428571,1,1,2,1,5,100,0.0001
2026-02-28 09:27:53.492777,23,1,8,8,23,0,1,0.75,1,0,0,0.0,0,5,6,5.75,1,1,2,1,5,100,0.0001
2026-02-28 09:27:53.565615,23,1,9,9,23,0,3,0.6666666666666666,3,0,0,0.0,0,5,6,5.111111111111111,1,1,2,1,5,100,0.0001
2026-02-28 09:27:53.677406,23,1,10,10,23,0,5,1.0,5,0,2,0.4,2,4,5,4.6,1,1,2,1,5,100,0.0001
2026-02-28 09:27:53.678614,24,1,2,2,24,45,45,45.0,0,22,22,22.0,0,24,24,24.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:53.681090,24,1,3,3,24,27,27,27.0,0,13,13,13.0,0,16,16,16.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:53.684780,24,1,4,4,24,17,17,17.0,0,8,8,8.0,0,12,12,12.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:53.693627,24,1,5,5,24,9,12,10.4,3,4,5,4.6,1,9,10,9.6,1,1,2,1,5,100,0.0001
2026-02-28 09:27:53.709747,24,1,6,6,24,5,7,6.0,2,2,2,2.0,0,8,8,8.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:53.739299,24,1,7,7,24,2,6,3.7142857142857144,4,0,0,0.0,0,6,7,6.857142857142857,1,1,2,1,5,100,0.0001
2026-02-28 09:27:53.790505,24,1,8,8,24,1,1,1.0,0,0,0,0.0,0,6,6,6.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:53.863865,24,1,9,9,24,0,3,0.6666666666666666,3,0,0,0.0,0,5,6,5.333333333333333,1,1,2,1,5,100,0.0001
2026-02-28 09:27:53.982261,24,1,10,10,24,0,5,1.0,5,0,2,0.4,2,4,5,4.8,1,1,2,1,5,100,0.0001
2026-02-28 09:27:53.983586,25,1,2,2,25,47,47,47.0,0,23,23,23.0,0,25,25,25.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:53.985805,25,1,3,3,25,27,29,28.333333333333332,2,13,14,13.666666666666666,1,16,17,16.666666666666668,1,1,2,1,5,100,0.0001
2026-02-28 09:27:53.990544,25,1,4,4,25,17,19,18.0,2,8,9,8.5,1,12,13,12.5,1,1,2,1,5,100,0.0001
2026-02-28 09:27:54.000015,25,1,5,5,25,11,12,11.2,1,5,5,5.0,0,10,10,10.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:54.018510,25,1,6,6,25,5,8,6.5,3,2,3,2.3333333333333335,1,8,9,8.333333333333334,1,1,2,1,5,100,0.0001
2026-02-28 09:27:54.060302,25,1,7,7,25,2,6,3.7142857142857144,4,0,1,0.14285714285714285,1,7,8,7.142857142857143,1,1,2,1,5,100,0.0001
2026-02-28 09:27:54.137336,25,1,8,8,25,1,2,1.25,1,0,0,0.0,0,6,7,6.25,1,1,2,1,5,100,0.0001
2026-02-28 09:27:54.250897,25,1,9,9,25,0,3,0.7777777777777778,3,0,0,0.0,0,5,6,5.555555555555555,1,1,2,1,5,100,0.0001
2026-02-28 09:27:54.390843,25,1,10,10,25,0,6,1.2,6,0,2,0.4,2,5,5,5.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:54.392704,26,1,2,2,26,49,49,49.0,0,24,24,24.0,0,26,26,26.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:54.396455,26,1,3,3,26,29,31,29.666666666666668,2,14,15,14.333333333333334,1,17,18,17.333333333333332,1,1,2,1,5,100,0.0001
2026-02-28 09:27:54.403547,26,1,4,4,26,19,19,19.0,0,9,9,9.0,0,13,13,13.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:54.412387,26,1,5,5,26,11,13,11.8,2,5,6,5.4,1,10,11,10.4,1,1,2,1,5,100,0.0001
2026-02-28 09:27:54.437342,26,1,6,6,26,6,8,7.0,2,2,3,2.6666666666666665,1,8,9,8.666666666666666,1,1,2,1,5,100,0.0001
2026-02-28 09:27:54.474238,26,1,7,7,26,2,6,3.857142857142857,4,0,1,0.42857142857142855,1,7,8,7.428571428571429,1,1,2,1,5,100,0.0001
2026-02-28 09:27:54.532563,26,1,8,8,26,1,2,1.5,1,0,0,0.0,0,6,7,6.5,1,1,2,1,5,100,0.0001
2026-02-28 09:27:54.643306,26,1,9,9,26,0,3,0.8888888888888888,3,0,0,0.0,0,5,6,5.777777777777778,1,1,2,1,5,100,0.0001
2026-02-28 09:27:54.776060,26,1,10,10,26,0,6,1.2,6,0,2,0.4,2,5,6,5.2,1,1,2,1,5,100,0.0001
2026-02-28 09:27:54.777181,27,1,2,2,27,51,51,51.0,0,25,25,25.0,0,27,27,27.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:54.780335,27,1,3,3,27,31,31,31.0,0,15,15,15.0,0,18,18,18.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:54.786577,27,1,4,4,27,19,21,20.0,2,9,10,9.5,1,13,14,13.5,1,1,2,1,5,100,0.0001
2026-02-28 09:27:54.797539,27,1,5,5,27,11,13,12.6,2,5,6,5.8,1,10,11,10.8,1,1,2,1,5,100,0.0001
2026-02-28 09:27:54.832303,27,1,6,6,27,7,8,7.333333333333333,1,3,3,3.0,0,9,9,9.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:54.875038,27,1,7,7,27,2,6,4.0,4,0,1,0.7142857142857143,1,7,8,7.714285714285714,1,1,2,1,5,100,0.0001
2026-02-28 09:27:54.956841,27,1,8,8,27,1,2,1.75,1,0,0,0.0,0,6,7,6.75,1,1,2,1,5,100,0.0001
2026-02-28 09:27:55.048438,27,1,9,9,27,0,3,1.1111111111111112,3,0,0,0.0,0,6,6,6.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:55.237174,27,1,10,10,27,0,6,1.2,6,0,2,0.4,2,5,6,5.4,1,1,2,1,5,100,0.0001
2026-02-28 09:27:55.240181,28,1,2,2,28,53,53,53.0,0,26,26,26.0,0,28,28,28.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:55.244014,28,1,3,3,28,31,33,32.333333333333336,2,15,16,15.666666666666666,1,18,19,18.666666666666668,1,1,2,1,5,100,0.0001
2026-02-28 09:27:55.249030,28,1,4,4,28,21,21,21.0,0,10,10,10.0,0,14,14,14.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:55.263834,28,1,5,5,28,13,15,13.4,2,6,7,6.2,1,11,12,11.2,1,1,2,1,5,100,0.0001
2026-02-28 09:27:55.293021,28,1,6,6,28,7,10,8.0,3,3,4,3.3333333333333335,1,9,10,9.333333333333334,1,1,2,1,5,100,0.0001
2026-02-28 09:27:55.327953,28,1,7,7,28,3,6,4.428571428571429,3,1,1,1.0,0,8,8,8.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:55.387353,28,1,8,8,28,2,2,2.0,0,0,0,0.0,0,7,7,7.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:55.480589,28,1,9,9,28,0,3,1.1111111111111112,3,0,0,0.0,0,6,7,6.222222222222222,1,1,2,1,5,100,0.0001
2026-02-28 09:27:55.620378,28,1,10,10,28,0,6,1.3,6,0,2,0.4,2,5,6,5.6,1,1,2,1,5,100,0.0001
2026-02-28 09:27:55.622736,29,1,2,2,29,55,55,55.0,0,27,27,27.0,0,29,29,29.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:55.625350,29,1,3,3,29,33,35,33.666666666666664,2,16,17,16.333333333333332,1,19,20,19.333333333333332,1,1,2,1,5,100,0.0001
2026-02-28 09:27:55.632565,29,1,4,4,29,21,23,22.0,2,10,11,10.5,1,14,15,14.5,1,1,2,1,5,100,0.0001
2026-02-28 09:27:55.645455,29,1,5,5,29,13,15,14.2,2,6,7,6.6,1,11,12,11.6,1,1,2,1,5,100,0.0001
2026-02-28 09:27:55.670487,29,1,6,6,29,7,10,8.666666666666666,3,3,4,3.6666666666666665,1,9,10,9.666666666666666,1,1,2,1,5,100,0.0001
2026-02-28 09:27:55.705330,29,1,7,7,29,3,7,4.714285714285714,4,1,2,1.2857142857142858,1,8,9,8.285714285714286,1,1,2,1,5,100,0.0001
2026-02-28 09:27:55.767213,29,1,8,8,29,2,4,2.5,2,0,0,0.0,0,7,8,7.25,1,1,2,1,5,100,0.0001
2026-02-28 09:27:55.863972,29,1,9,9,29,0,4,1.2222222222222223,4,0,0,0.0,0,6,7,6.444444444444445,1,1,2,1,5,100,0.0001
2026-02-28 09:27:56.015230,29,1,10,10,29,0,6,1.4,6,0,2,0.4,2,5,6,5.8,1,1,2,1,5,100,0.0001
2026-02-28 09:27:56.017557,30,1,2,2,30,57,57,57.0,0,28,28,28.0,0,30,30,30.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:56.019629,30,1,3,3,30,35,35,35.0,0,17,17,17.0,0,20,20,20.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:56.027339,30,1,4,4,30,23,23,23.0,0,11,11,11.0,0,15,15,15.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:56.037795,30,1,5,5,30,15,15,15.0,0,7,7,7.0,0,12,12,12.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:56.063018,30,1,6,6,30,9,10,9.333333333333334,1,4,4,4.0,0,10,10,10.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:56.103332,30,1,7,7,30,3,7,5.0,4,1,2,1.5714285714285714,1,8,9,8.571428571428571,1,1,2,1,5,100,0.0001
2026-02-28 09:27:56.164277,30,1,8,8,30,2,4,3.0,2,0,0,0.0,0,7,8,7.5,1,1,2,1,5,100,0.0001
2026-02-28 09:27:56.262700,30,1,9,9,30,0,4,1.3333333333333333,4,0,0,0.0,0,6,7,6.666666666666667,1,1,2,1,5,100,0.0001
2026-02-28 09:27:56.410332,30,1,10,10,30,0,6,1.8,6,0,2,0.4,2,6,6,6.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:56.412447,31,1,2,2,31,59,59,59.0,0,29,29,29.0,0,31,31,31.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:56.415117,31,1,3,3,31,35,37,36.333333333333336,2,17,18,17.666666666666668,1,20,21,20.666666666666668,1,1,2,1,5,100,0.0001
2026-02-28 09:27:56.423715,31,1,4,4,31,23,25,24.0,2,11,12,11.5,1,15,16,15.5,1,1,2,1,5,100,0.0001
2026-02-28 09:27:56.443843,31,1,5,5,31,15,17,15.8,2,7,8,7.4,1,12,13,12.4,1,1,2,1,5,100,0.0001
2026-02-28 09:27:56.476679,31,1,6,6,31,9,12,10.0,3,4,5,4.333333333333333,1,10,11,10.333333333333334,1,1,2,1,5,100,0.0001
2026-02-28 09:27:56.519672,31,1,7,7,31,3,7,5.428571428571429,4,1,2,1.8571428571428572,1,8,9,8.857142857142858,1,1,2,1,5,100,0.0001
2026-02-28 09:27:56.585694,31,1,8,8,31,2,4,3.5,2,0,0,0.0,0,7,8,7.75,1,1,2,1,5,100,0.0001
2026-02-28 09:27:56.691822,31,1,9,9,31,0,4,1.4444444444444444,4,0,1,0.1111111111111111,1,6,7,6.888888888888889,1,1,2,1,5,100,0.0001
2026-02-28 09:27:56.850978,31,1,10,10,31,0,6,1.9,6,0,2,0.4,2,6,7,6.2,1,1,2,1,5,100,0.0001
2026-02-28 09:27:56.853248,32,1,2,2,32,61,61,61.0,0,30,30,30.0,0,32,32,32.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:56.856584,32,1,3,3,32,37,39,37.666666666666664,2,18,19,18.333333333333332,1,21,22,21.333333333333332,1,1,2,1,5,100,0.0001
2026-02-28 09:27:56.862095,32,1,4,4,32,25,25,25.0,0,12,12,12.0,0,16,16,16.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:56.873779,32,1,5,5,32,15,17,16.6,2,7,8,7.8,1,12,13,12.8,1,1,2,1,5,100,0.0001
2026-02-28 09:27:56.897156,32,1,6,6,32,9,12,10.666666666666666,3,4,5,4.666666666666667,1,10,11,10.666666666666666,1,1,2,1,5,100,0.0001
2026-02-28 09:27:56.938022,32,1,7,7,32,5,8,5.857142857142857,3,2,3,2.142857142857143,1,9,10,9.142857142857142,1,1,2,1,5,100,0.0001
2026-02-28 09:27:57.007874,32,1,8,8,32,4,4,4.0,0,0,0,0.0,0,8,8,8.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:57.120757,32,1,9,9,32,1,4,1.6666666666666667,3,0,1,0.1111111111111111,1,7,8,7.111111111111111,1,1,2,1,5,100,0.0001
2026-02-28 09:27:57.290900,32,1,10,10,32,0,6,2.0,6,0,2,0.4,2,6,7,6.4,1,1,2,1,5,100,0.0001
2026-02-28 09:27:57.294004,33,1,2,2,33,63,63,63.0,0,31,31,31.0,0,33,33,33.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:57.298383,33,1,3,3,33,39,39,39.0,0,19,19,19.0,0,22,22,22.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:57.303728,33,1,4,4,33,25,27,26.0,2,12,13,12.5,1,16,17,16.5,1,1,2,1,5,100,0.0001
2026-02-28 09:27:57.316738,33,1,5,5,33,17,19,17.4,2,8,9,8.2,1,13,14,13.2,1,1,2,1,5,100,0.0001
2026-02-28 09:27:57.344848,33,1,6,6,33,11,12,11.333333333333334,1,5,5,5.0,0,11,11,11.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:57.391351,33,1,7,7,33,5,8,6.285714285714286,3,2,3,2.4285714285714284,1,9,10,9.428571428571429,1,1,2,1,5,100,0.0001
2026-02-28 09:27:57.465182,33,1,8,8,33,4,4,4.0,0,0,1,0.25,1,8,9,8.25,1,1,2,1,5,100,0.0001
2026-02-28 09:27:57.628468,33,1,9,9,33,1,4,1.7777777777777777,3,0,1,0.1111111111111111,1,7,8,7.333333333333333,1,1,2,1,5,100,0.0001
2026-02-28 09:27:57.811155,33,1,10,10,33,0,6,2.1,6,0,2,0.4,2,6,7,6.6,1,1,2,1,5,100,0.0001
2026-02-28 09:27:57.814026,34,1,2,2,34,65,65,65.0,0,32,32,32.0,0,34,34,34.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:57.817934,34,1,3,3,34,39,41,40.333333333333336,2,19,20,19.666666666666668,1,22,23,22.666666666666668,1,1,2,1,5,100,0.0001
2026-02-28 09:27:57.824903,34,1,4,4,34,27,27,27.0,0,13,13,13.0,0,17,17,17.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:57.842673,34,1,5,5,34,17,19,18.2,2,8,9,8.6,1,13,14,13.6,1,1,2,1,5,100,0.0001
2026-02-28 09:27:57.870020,34,1,6,6,34,11,14,12.0,3,5,6,5.333333333333333,1,11,12,11.333333333333334,1,1,2,1,5,100,0.0001
2026-02-28 09:27:57.927473,34,1,7,7,34,5,8,6.714285714285714,3,2,3,2.7142857142857144,1,9,10,9.714285714285714,1,1,2,1,5,100,0.0001
2026-02-28 09:27:58.010668,34,1,8,8,34,4,4,4.0,0,0,1,0.5,1,8,9,8.5,1,1,2,1,5,100,0.0001
2026-02-28 09:27:58.156855,34,1,9,9,34,1,4,1.8888888888888888,3,0,1,0.1111111111111111,1,7,8,7.555555555555555,1,1,2,1,5,100,0.0001
2026-02-28 09:27:58.339146,34,1,10,10,34,1,6,2.2,5,0,2,0.4,2,6,7,6.8,1,1,2,1,5,100,0.0001
2026-02-28 09:27:58.341293,35,1,2,2,35,67,67,67.0,0,33,33,33.0,0,35,35,35.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:58.343733,35,1,3,3,35,41,43,41.666666666666664,2,20,21,20.333333333333332,1,23,24,23.333333333333332,1,1,2,1,5,100,0.0001
2026-02-28 09:27:58.350421,35,1,4,4,35,27,29,28.0,2,13,14,13.5,1,17,18,17.5,1,1,2,1,5,100,0.0001
2026-02-28 09:27:58.369243,35,1,5,5,35,19,19,19.0,0,9,9,9.0,0,14,14,14.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:58.396544,35,1,6,6,35,11,14,12.666666666666666,3,5,6,5.666666666666667,1,11,12,11.666666666666666,1,1,2,1,5,100,0.0001
2026-02-28 09:27:58.452237,35,1,7,7,35,7,8,7.285714285714286,1,3,3,3.0,0,10,10,10.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:58.537920,35,1,8,8,35,4,4,4.0,0,0,1,0.75,1,8,9,8.75,1,1,2,1,5,100,0.0001
2026-02-28 09:27:58.668650,35,1,9,9,35,1,4,2.111111111111111,3,0,1,0.1111111111111111,1,7,8,7.777777777777778,1,1,2,1,5,100,0.0001
2026-02-28 09:27:58.859736,35,1,10,10,35,1,6,2.6,5,0,2,0.4,2,7,7,7.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:58.862167,36,1,2,2,36,69,69,69.0,0,34,34,34.0,0,36,36,36.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:58.864638,36,1,3,3,36,43,43,43.0,0,21,21,21.0,0,24,24,24.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:58.871959,36,1,4,4,36,29,29,29.0,0,14,14,14.0,0,18,18,18.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:58.890708,36,1,5,5,36,19,21,19.8,2,9,10,9.4,1,14,15,14.4,1,1,2,1,5,100,0.0001
2026-02-28 09:27:58.917866,36,1,6,6,36,13,14,13.333333333333334,1,6,6,6.0,0,12,12,12.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:58.967406,36,1,7,7,36,7,10,7.857142857142857,3,3,4,3.2857142857142856,1,10,11,10.285714285714286,1,1,2,1,5,100,0.0001
2026-02-28 09:27:59.058574,36,1,8,8,36,4,4,4.0,0,1,1,1.0,0,9,9,9.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:59.197895,36,1,9,9,36,1,4,2.4444444444444446,3,0,1,0.3333333333333333,1,8,8,8.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:59.402905,36,1,10,10,36,1,6,2.7,5,0,2,0.4,2,7,8,7.2,1,1,2,1,5,100,0.0001
2026-02-28 09:27:59.407762,37,1,2,2,37,71,71,71.0,0,35,35,35.0,0,37,37,37.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:59.412313,37,1,3,3,37,43,45,44.333333333333336,2,21,22,21.666666666666668,1,24,25,24.666666666666668,1,1,2,1,5,100,0.0001
2026-02-28 09:27:59.422378,37,1,4,4,37,29,31,30.0,2,14,15,14.5,1,18,19,18.5,1,1,2,1,5,100,0.0001
2026-02-28 09:27:59.448401,37,1,5,5,37,19,21,20.6,2,9,10,9.8,1,14,15,14.8,1,1,2,1,5,100,0.0001
2026-02-28 09:27:59.481645,37,1,6,6,37,13,15,13.833333333333334,2,6,7,6.333333333333333,1,12,13,12.333333333333334,1,1,2,1,5,100,0.0001
2026-02-28 09:27:59.531657,37,1,7,7,37,7,10,8.428571428571429,3,3,4,3.5714285714285716,1,10,11,10.571428571428571,1,1,2,1,5,100,0.0001
2026-02-28 09:27:59.614918,37,1,8,8,37,4,5,4.25,1,1,2,1.25,1,9,10,9.25,1,1,2,1,5,100,0.0001
2026-02-28 09:27:59.749484,37,1,9,9,37,2,4,2.6666666666666665,2,0,1,0.3333333333333333,1,8,9,8.222222222222221,1,1,2,1,5,100,0.0001
2026-02-28 09:27:59.991925,37,1,10,10,37,1,6,2.8,5,0,2,0.4,2,7,8,7.4,1,1,2,1,5,100,0.0001
2026-02-28 09:27:59.994849,38,1,2,2,38,73,73,73.0,0,36,36,36.0,0,38,38,38.0,0,0,2,1,5,100,0.0001
2026-02-28 09:27:59.998116,38,1,3,3,38,45,47,45.666666666666664,2,22,23,22.333333333333332,1,25,26,25.333333333333332,1,1,2,1,5,100,0.0001
2026-02-28 09:28:00.004720,38,1,4,4,38,31,31,31.0,0,15,15,15.0,0,19,19,19.0,0,0,2,1,5,100,0.0001
2026-02-28 09:28:00.019862,38,1,5,5,38,21,23,21.4,2,10,11,10.2,1,15,16,15.2,1,1,2,1,5,100,0.0001
2026-02-28 09:28:00.048391,38,1,6,6,38,13,15,14.333333333333334,2,6,7,6.666666666666667,1,12,13,12.666666666666666,1,1,2,1,5,100,0.0001
2026-02-28 09:28:00.101033,38,1,7,7,38,7,10,8.857142857142858,3,3,4,3.857142857142857,1,10,11,10.857142857142858,1,1,2,1,5,100,0.0001
2026-02-28 09:28:00.212473,38,1,8,8,38,4,5,4.5,1,1,2,1.5,1,9,10,9.5,1,1,2,1,5,100,0.0001
2026-02-28 09:28:00.352446,38,1,9,9,38,2,4,2.888888888888889,2,0,1,0.3333333333333333,1,8,9,8.444444444444445,1,1,2,1,5,100,0.0001
2026-02-28 09:28:00.559590,38,1,10,10,38,1,6,2.9,5,0,2,0.4,2,7,8,7.6,1,1,2,1,5,100,0.0001
2026-02-28 09:28:00.561651,39,1,2,2,39,75,75,75.0,0,37,37,37.0,0,39,39,39.0,0,0,2,1,5,100,0.0001
2026-02-28 09:28:00.564593,39,1,3,3,39,47,47,47.0,0,23,23,23.0,0,26,26,26.0,0,0,2,1,5,100,0.0001
2026-02-28 09:28:00.571846,39,1,4,4,39,31,33,32.0,2,15,16,15.5,1,19,20,19.5,1,1,2,1,5,100,0.0001
2026-02-28 09:28:00.585650,39,1,5,5,39,21,23,22.2,2,10,11,10.6,1,15,16,15.6,1,1,2,1,5,100,0.0001
2026-02-28 09:28:00.614769,39,1,6,6,39,15,15,15.0,0,7,7,7.0,0,13,13,13.0,0,0,2,1,5,100,0.0001
2026-02-28 09:28:00.667519,39,1,7,7,39,9,11,9.428571428571429,2,4,5,4.142857142857143,1,11,12,11.142857142857142,1,1,2,1,5,100,0.0001
2026-02-28 09:28:00.754175,39,1,8,8,39,4,5,4.75,1,1,2,1.75,1,9,10,9.75,1,1,2,1,5,100,0.0001
2026-02-28 09:28:00.902094,39,1,9,9,39,2,5,3.2222222222222223,3,0,1,0.3333333333333333,1,8,9,8.666666666666666,1,1,2,1,5,100,0.0001
2026-02-28 09:28:01.114060,39,1,10,10,39,1,6,3.1,5,0,2,0.4,2,7,8,7.8,1,1,2,1,5,100,0.0001
2026-02-28 09:28:01.116663,40,1,2,2,40,77,77,77.0,0,38,38,38.0,0,40,40,40.0,0,0,2,1,5,100,0.0001
2026-02-28 09:28:01.119959,40,1,3,3,40,47,49,48.333333333333336,2,23,24,23.666666666666668,1,26,27,26.666666666666668,1,1,2,1,5,100,0.0001
2026-02-28 09:28:01.126613,40,1,4,4,40,33,33,33.0,0,16,16,16.0,0,20,20,20.0,0,0,2,1,5,100,0.0001
2026-02-28 09:28:01.141211,40,1,5,5,40,23,23,23.0,0,11,11,11.0,0,16,16,16.0,0,0,2,1,5,100,0.0001
2026-02-28 09:28:01.171193,40,1,6,6,40,15,17,15.666666666666666,2,7,8,7.333333333333333,1,13,14,13.333333333333334,1,1,2,1,5,100,0.0001
2026-02-28 09:28:01.227580,40,1,7,7,40,9,11,10.0,2,4,5,4.428571428571429,1,11,12,11.428571428571429,1,1,2,1,5,100,0.0001
2026-02-28 09:28:01.318607,40,1,8,8,40,5,5,5.0,0,2,2,2.0,0,10,10,10.0,0,0,2,1,5,100,0.0001
2026-02-28 09:28:01.470574,40,1,9,9,40,2,5,3.5555555555555554,3,0,1,0.3333333333333333,1,8,9,8.88888888888889,1,1,2,1,5,100,0.0001
2026-02-28 09:28:01.692245,40,1,10,10,40,2,6,3.5,4,0,2,0.5,2,8,8,8.0,0,0,2,1,5,100,0.0001
2026-02-28 09:28:01.693945,41,1,2,2,41,79,79,79.0,0,39,39,39.0,0,41,41,41.0,0,0,2,1,5,100,0.0001
2026-02-28 09:28:01.697806,41,1,3,3,41,49,51,49.666666666666664,2,24,25,24.333333333333332,1,27,28,27.333333333333332,1,1,2,1,5,100,0.0001
2026-02-28 09:28:01.705569,41,1,4,4,41,33,35,34.0,2,16,17,16.5,1,20,21,20.5,1,1,2,1,5,100,0.0001
2026-02-28 09:28:01.727599,41,1,5,5,41,23,25,23.8,2,11,12,11.4,1,16,17,16.4,1,1,2,1,5,100,0.0001
2026-02-28 09:28:01.760574,41,1,6,6,41,15,17,16.333333333333332,2,7,8,7.666666666666667,1,13,14,13.666666666666666,1,1,2,1,5,100,0.0001
2026-02-28 09:28:01.819728,41,1,7,7,41,9,12,10.571428571428571,3,4,5,4.714285714285714,1,11,12,11.714285714285714,1,1,2,1,5,100,0.0001
2026-02-28 09:28:01.918263,41,1,8,8,41,5,7,5.5,2,2,3,2.25,1,10,11,10.25,1,1,2,1,5,100,0.0001
2026-02-28 09:28:02.088848,41,1,9,9,41,3,6,3.888888888888889,3,0,1,0.3333333333333333,1,9,10,9.11111111111111,1,1,2,1,5,100,0.0001
